EEG_Channel_0,EEG_Channel_1,EEG_Channel_2,EEG_Channel_3,EEG_Channel_4,EEG_Channel_5,EEG_Channel_6,EEG_Channel_7
-15055.710381950186,2899.9376773759936,4927.196195983433,2323.9779262516413,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15016.281904731024,2848.4839616398767,4980.8403826761705,2307.147062676795,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15156.673211654808,2788.0001411438157,4824.735799400306,2252.139419572284,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15224.689570032308,2822.153606671525,4741.721420493295,2253.1005445838628,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15083.471248563677,2892.0698633277257,4894.942628734426,2312.8467575128984,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15004.92721854773,2863.124354258103,4986.607132745639,2310.723341789644,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15126.587763617965,2793.8786499355615,4850.5297125017305,2259.3590330313486,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15231.842128258006,2802.0146849172934,4734.457103545321,2246.1938555471725,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15112.908496011318,2882.6597789120415,4866.399451064998,2305.0236469535407,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14999.316930689447,2877.183601520491,4992.664455493028,2319.17230119375,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15096.837591747952,2807.580269286665,4886.605428052596,2269.0373383804963,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15223.080244431525,2803.780472729263,4741.229682115279,2245.5009514690582,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15143.508034170633,2875.507220686343,4833.095351826591,2294.764196248555,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15005.933047048218,2884.179697535002,4987.925885668503,2324.8049407964877,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15070.149608868314,2812.1400251555474,4913.561631865697,2278.089794884896,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15217.53701180661,2795.5550307697094,4749.633938030474,2244.025736335008,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15172.900578129362,2860.1068687566362,4802.09348226708,2282.761309476055,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15018.204154754181,2894.059168584248,4972.2126093164225,2324.536719863024,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15047.507291735088,2828.635612563564,4940.271966489789,2286.114071144351,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15197.331034819012,2797.924315681972,4772.119792952513,2244.7409921575777,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15193.19596209478,2854.831857065184,4777.305397666144,2271.4960302705804,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15033.716265406165,2897.590744208186,4959.852094632637,2324.5143681185687,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15026.16137578027,2837.7998277902398,4971.631463960584,2295.8370799824097,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15178.689679943285,2789.9894464003382,4797.7572438427505,2248.607843948346,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15215.3912443389,2831.3625253871114,4757.211179400823,2259.3590330313486,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15056.068009861472,2900.6305814541083,4932.1806349969675,2318.1664726932613,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15013.711454118664,2852.8425518086615,4982.7179292104165,2303.660190541767,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15145.586746404977,2798.058426148704,4827.328601757122,2254.6875184401893,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15221.96265720876,2824.858167750617,4745.8117897286165,2253.1899515616838,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15083.761821241596,2894.1485755620693,4902.586925338141,2313.472606357647,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14995.830058554418,2868.9805113053935,4993.983208415891,2314.1655104357615,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15121.04453099305,2800.248897105324,4856.944663160403,2259.627253964812,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15225.136604921414,2816.498615324332,4736.848740202038,2247.222035792117,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15108.482850609167,2892.7404156613848,4867.382927821031,2306.051827198485,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14995.5394858765,2886.146651047069,4995.078443894201,2322.368600650859,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15092.970739957183,2811.1118449106034,4886.292503630221,2271.4513267816696,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15220.10746241897,2809.4578158209106,4741.520254793198,2246.1938555471725,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15137.160138745325,2880.603418422153,4831.463674481353,2295.0324171820184,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15001.619160368344,2891.086386571692,4985.7130629674275,2323.083856473429,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15063.824065187464,2825.3275543841787,4911.438216142442,2277.374539062326,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15211.412633825856,2801.478243050366,4751.556188053631,2242.505817712047,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15167.200883293259,2866.4547641819436,4804.306304968155,2282.6271990093232,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15015.074910530439,2897.590744208186,4975.252446562344,2326.5483768640015,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15042.567556210466,2832.502464354332,4943.5129694358075,2290.115033401851,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15195.788764451596,2798.8183854601843,4771.113964452024,2245.63506193579,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15193.866514428439,2851.3896884190667,4774.645540075963,2271.5854372484014,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15031.145814793805,2905.279744300812,4957.214588786911,2326.1236937193507,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15028.553012436989,2852.060240752726,4964.970644112903,2296.664094527256,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15173.794647907574,2802.0817401506592,4784.860287292038,2250.463038738136,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15205.109441889459,2838.962118501916,4734.74767622324,2265.7069284566555,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15047.954326624194,2905.704427445463,4910.477091130864,2323.9108710182754,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15001.6415121128,2862.409098435533,4960.254426032833,2312.6455918128004,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15142.61396439242,2802.0370366617485,4807.100273025068,2259.9401783871863,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15222.119119419947,2825.7522375288295,4723.951783651327,2255.760402174044,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15079.358527583901,2899.535345975798,4880.01166343828,2317.7641412930657,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14998.042881255495,2871.1039270286474,4972.749051183349,2316.7583127925773,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15119.010522247616,2804.741597740841,4834.078828582625,2265.461059267647,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15223.259058387168,2814.218737389891,4717.782702181662,2251.468867238625,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15105.554772085521,2891.66753192753,4849.5909392346075,2309.851623755887,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14993.080793986415,2884.3361597461894,4976.347682040654,2326.2131006971717,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15084.79000148654,2813.6599437785085,4868.187590621423,2277.3968908067814,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15218.654599029374,2807.356751842112,4721.202519083324,2249.501913726558,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15139.060037024026,2875.6860346419853,4813.068188794636,2297.2228881386386,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14997.81936381094,2893.120395317125,4969.8656761486145,2327.7777228090436,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15060.292489563524,2825.8192927621953,4896.708416546395,2282.470736798136,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15200.05794764256,2811.7153420108966,4738.323955336089,2252.0723643389183,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15155.913252343327,2878.278836998801,4785.642598347974,2292.573725291935,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15003.787279580509,2906.2632210568454,4960.41088824402,2333.7679903230655,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15030.20704152668,2837.285737667768,4927.68793436145,2295.814728237954,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15180.835447410995,2805.9485919414274,4756.071240433603,2255.246312051572,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15178.95790087675,2862.0738222687037,4760.094554435558,2280.570838519435,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15020.126404777338,2914.6451252275856,4937.679164132973,2332.829217055943,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15011.92331456224,2856.240016965868,4946.262234003811,2305.1354056758173,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15159.981269834194,2811.2683071217907,4776.836011032583,2257.995576619575,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15201.130831376415,2848.4839616398767,4732.646612244441,2268.7467657025772,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15044.646268444809,2911.158253092558,4906.744349806828,2327.375391408848,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14997.774660322031,2867.4382409379773,4960.165019055012,2310.566879578457,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15133.226231721192,2804.831004718662,4805.781520102206,2259.2249225646165,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15216.53118330612,2826.579252073676,4718.3414957930445,2255.5815882184015,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15077.525684538567,2898.0377790972925,4872.210904623378,2316.020705225552,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14992.365538163845,2873.383804963089,4965.194161557456,2318.568804093457,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15110.650969821332,2808.250821620324,4828.602651191074,2266.2880738124936,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15219.459261829767,2817.3926851025444,4706.830347398562,2249.9489486156644,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15107.074690708483,2892.8745261281165,4835.486988483309,2307.6164493103565,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14989.996253251584,2886.146651047069,4961.215551044411,2325.5425483635127,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15085.058222420004,2812.6541152780196,4857.615215494063,2277.2851320845048,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15214.698340260786,2807.8708419645836,4712.3512282790225,2252.340585272382,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15131.527499142589,2883.442089967977,4800.953543299859,2299.1227864173397,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14993.416070153246,2900.3400087761893,4956.521684708797,2328.5823856094344,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15054.54809123851,2827.473321851888,4886.49366933032,2284.2141728656497,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15202.516639532643,2805.680371007964,4721.828367928072,2247.222035792117,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15160.540063445576,2872.2885694847787,4769.683452806885,2285.376463577326,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15000.412166167756,2910.510052503354,4948.251539260333,2332.113961233373,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15026.273134502548,2840.7726098027956,4917.339076678643,2291.8137659804543,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15182.824752667519,2802.349961084123,4748.583406041075,2248.1608090592395,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15184.232912568203,2853.513104142321,4747.644632773952,2274.602922749868,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15018.002989054083,2913.1699100935352,4926.525643649775,2331.6445745998117,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15008.078814515928,2854.0942494981587,4940.204911256423,2304.0401701975075,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15160.271842512113,2803.9369349404496,4768.878790006494,2256.2521405520606,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15201.086127887504,2842.873673781595,4723.661210973408,2268.0091581355523,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15043.148701566304,2906.374979779122,4900.865841015082,2326.950708264197,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14993.237256197603,2865.5159909148206,4959.762687654816,2313.338495890915,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15135.28259221108,2804.473376807377,4802.361703200544,2260.186047576195,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15208.663369257853,2835.028211477782,4714.4075887689105,2258.442611508681,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15069.344946067924,2903.469252999932,4873.06027091268,2318.9711354936526,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14984.564779348944,2880.603418422153,4968.591626714662,2320.0663709719624,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15103.386652873356,2814.442254834444,4834.369401260544,2267.0033296350634,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15209.24451461369,2820.991315959849,4718.721475448785,2252.2288265501056,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15095.116507424893,2898.507165730854,4844.7182589433505,2308.6446295553005,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14983.402488637268,2892.2710290278233,4975.185391328978,2324.044981485007,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15084.186504386247,2816.5880223021536,4865.05834639768,2274.178239605217,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15211.211468125757,2812.3858943445557,4719.772007438184,2251.021832349519,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15131.728664842685,2880.7822323777955,4810.4977381822755,2295.3229898599375,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14990.376232907323,2898.6412761975857,4966.378804013587,2326.2578041860825,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15051.195329570215,2828.9485369859385,4898.92123924747,2283.476565298625,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15198.918008675339,2800.762987227796,4731.46196978831,2248.272567781516,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15162.752886146653,2864.018424036315,4772.298606908155,2285.5105740440576,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15009.509326161067,2902.150500077069,4953.392440485053,2328.7835513095324,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15033.537451450522,2839.252691179835,4926.503291905319,2292.3949113362924,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15181.99773812267,2804.8533564631175,4748.203426385335,2252.2958817834715,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15175.783953164097,2860.777421090296,4740.313260592611,2277.665111740245,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15010.738672106108,2920.0989508746807,4917.920222034481,2333.432714156236,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14998.199343466682,2869.2934357277677,4932.717076863894,2308.6669812997557,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15151.889938341374,2813.1458536560363,4763.849647504049,2258.5320184865022,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15191.743098705185,2850.4285634074886,4721.560146994609,2267.2268470796166,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15034.051541572993,2917.5508520067756,4895.121442690068,2329.565862365468,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14987.358747405857,2871.2603892398347,4950.374954983587,2314.701952302689,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15123.458519394222,2813.212908889402,4794.963275785837,2262.7564981885553,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15202.874267443929,2836.8163510342065,4707.523251476676,2258.1296870863066,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15061.767704697575,2915.807415939262,4863.58313126363,2320.3122401609708,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14973.67947979921,2892.628656939108,4962.489600478363,2322.212138439672,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15097.08346093696,2820.4995775818325,4826.233366278811,2267.6515302242674,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15204.19302036679,2830.669621308997,4704.103434575014,2255.4921812405805,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15093.060146935004,2901.055264598759,4826.121607556535,2312.5785365794345,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14974.528846088511,2898.95420061996,4958.443934731953,2329.610565854379,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15066.036887888538,2827.5850805741647,4854.329509059133,2280.9284664307197,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15196.168744107335,2821.5277578267765,4705.064559586592,2256.766230674533,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15117.870583280395,2893.7462441618736,4794.80681357465,2304.0848736864177,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14976.696965300676,2911.180604837013,4954.822952130193,2334.4832461456353,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15038.477186975144,2839.4315051354774,4882.716224517372,2288.7068735011667,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15184.836409668496,2816.163339157503,4715.279306802668,2252.6758614392115,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15145.072656282504,2878.614113165631,4761.681528291885,2288.349245589882,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14991.516171874544,2915.5838984947086,4934.281698975766,2334.371487423359,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15015.767814608553,2853.4013454200444,4913.092245232135,2298.5192893170465,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15168.631394938398,2813.9505164564275,4744.22481587229,2255.0004428625634,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15172.833522895995,2862.610264135631,4736.5358157796645,2279.699120485678,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15011.92331456224,2913.52753800482,4913.673390587973,2333.6785833452445,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15001.373291179336,2859.190447233969,4926.391533183042,2307.12471093234,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15148.492473184166,2811.514176310799,4759.982795713281,2257.861466152843,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15190.446697526777,2856.9776245328935,4713.357056779511,2268.1656203467396,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15036.510233463077,2917.9308316625156,4888.840602498127,2328.5153303760685,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14985.749421805076,2871.1709822620132,4947.469228204397,2315.014876725063,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15124.240830450159,2815.738656012852,4789.576505372108,2262.555332488457,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15201.689624987797,2842.605452848131,4701.60003919602,2261.7730214325215,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15062.997050642616,2919.3389915632,4854.508323014775,2321.183958194728,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14979.267415913037,2891.8239941387174,4950.240844516855,2322.3015454174933,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15091.070841678482,2826.020458462293,4817.337371985599,2274.535867516502,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15200.214409853746,2832.5248160987876,4696.861469371494,2258.1073353418515,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15094.624769046875,2903.603363466664,4822.679438910418,2312.533833090524,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14972.33837513189,2905.7714826788288,4960.947330110947,2331.7563333220883,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15063.26527157608,2833.128313199081,4853.636604981018,2283.1636408762506,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15196.146392362882,2825.863996251106,4704.729283419762,2255.335719029393,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15116.909458268818,2899.4906424868873,4789.934133283393,2303.5484318194904,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14977.076944956416,2919.2272328409235,4947.871559604592,2336.4501996577023,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15034.54327995101,2849.355679673634,4882.4033000949985,2292.1266904028284,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15179.561397977042,2825.1710921729914,4716.531004492164,2256.2521405520606,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15141.09404576946,2889.7452819043738,4758.75344976824,2292.573725291935,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14984.698889815676,2923.2952503317897,4934.728733864872,2337.5230833915575,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15012.392701195802,2854.6753948539967,4911.661733586995,2297.8040334944767,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15162.417609979822,2823.002972960827,4735.686449490363,2254.5310562290024,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15164.026935580605,2878.1000230431587,4730.813769199106,2280.6378937528007,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15004.189610980704,2929.665497501552,4913.6286870990625,2335.0643915014734,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14987.515209617044,2876.4236422090107,4931.264213474299,2309.2257749111386,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15136.310772456023,2825.1040369396255,4763.693185292863,2259.403736520259,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15183.852932912461,2858.3410809446673,4714.4075887689105,2269.1267453583177,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15029.69295140421,2926.558605022264,4889.399396109509,2329.923490276753,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14982.508418859055,2879.5305346882983,4944.317632236199,2316.020705225552,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15116.305961168524,2823.22649040538,4788.8388978050825,2263.538809244491,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15194.782935951107,2849.042755251259,4699.633085683952,2261.1695243322283,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15058.683163962742,2920.367171808144,4853.189570091912,2322.0333244840294,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14973.67947979921,2896.4061017520553,4953.5489026962405,2322.0333244840294,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15089.372109099879,2827.2721561517906,4823.305287755166,2271.630140737312,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15198.895656930883,2836.615185334109,4699.163699050391,2255.8721608963206,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15089.50621956661,2908.185471080002,4826.881566868015,2312.2656121570603,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14970.572587319923,2908.1631193355465,4958.913321365514,2330.571690865957,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15064.204044843204,2838.0680487237037,4852.8766456695375,2280.481431541614,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15198.649787741875,2828.0991706966365,4702.807033396606,2253.5922829618794,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15117.669417580299,2898.3060000307564,4786.894296037472,2301.0897399294067,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14974.707660044154,2919.8083781967616,4947.893911349048,2333.566824622968,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15033.202175283692,2849.8697697961056,4881.799802994705,2289.3997775792814,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15187.093935858482,2819.739618270352,4714.809920169106,2251.9606056166417,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15149.364191217923,2885.5208022023207,4751.936167709371,2290.249143868583,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14991.58322710791,2921.440055541999,4929.163149495501,2336.204330468694,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15016.885401831318,2855.904740799039,4908.398378896521,2297.6252195388342,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15168.452580982756,2820.5442810707427,4728.5562430091195,2255.4251260072147,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15171.224197295214,2872.3332729736894,4718.922641148883,2280.1908588636948,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15009.308160460969,2924.9716311659377,4891.075776943658,2335.846702557409,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-14989.795087551485,2867.929979315994,4912.108768476101,2310.6115830673675,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
